Sexo,Peso,Altura
Mujer,59,161
Mujer,59,157
Mujer,67,165
Mujer,55,154
Mujer,65,169
Mujer,60,162
Mujer,56,163
Mujer,68,161
Mujer,59,157
Mujer,67,162
Mujer,64,163
Mujer,64,164
Mujer,58,161
Mujer,68,170
Mujer,65,164
Mujer,63,158
Mujer,72,179
Mujer,76,170
Mujer,73,159
Mujer,68,164
Mujer,69,162
Mujer,53,157
Mujer,62,157
Mujer,67,172
Mujer,60,160
Mujer,63,167
Mujer,54,157
Mujer,63,165
Mujer,50,154
Mujer,46,153
Mujer,57,160
Mujer,58,155
Mujer,59,164
Mujer,67,164
Mujer,51,154
Mujer,45,153
Mujer,76,170
Mujer,52,153
Mujer,61,157
Mujer,65,162
Mujer,67,168
Mujer,55,159
Mujer,49,153
Mujer,54,154
Mujer,59,162
Mujer,51,158
Mujer,65,159
Mujer,67,163
Mujer,51,154
Mujer,58,156
Mujer,55,162
Mujer,50,156
Mujer,65,164
Mujer,55,153
Mujer,63,162
Mujer,53,153
Mujer,67,164
Mujer,63,164
Mujer,60,158
Mujer,59,155
Mujer,51,159
Mujer,48,150
Mujer,56,161
Mujer,65,161
Mujer,48,158
Mujer,64,159
Mujer,70,163
Mujer,67,166
Mujer,67,164
Mujer,66,165
Mujer,65,164
Mujer,68,163
Mujer,62,164
Mujer,75,173
Mujer,65,167
Mujer,66,159
Mujer,64,159
Mujer,67,167
Mujer,74,170
Mujer,62,158
Mujer,62,164
Mujer,60,157
Mujer,60,158
Mujer,66,173
Mujer,44,148
Mujer,66,167
Mujer,61,164
Mujer,54,156
Mujer,65,163
Mujer,71,169
Mujer,69,172
Mujer,60,161
Mujer,49,158
Mujer,61,160
Mujer,49,152
Mujer,68,166
Mujer,62,166
Mujer,58,154
Mujer,60,165
Mujer,55,160
Mujer,71,167
Mujer,62,161
Mujer,79,180
Mujer,64,160
Mujer,57,151
Mujer,52,153
Mujer,60,159
Mujer,52,154
Mujer,72,168
Mujer,70,172
Mujer,54,153
Mujer,83,176
Mujer,60,162
Mujer,65,165
Mujer,59,161
Mujer,60,160
Mujer,68,171
Mujer,65,159
Mujer,67,173
Mujer,56,155
Mujer,67,164
Mujer,78,170
Mujer,59,162
Mujer,58,156
Mujer,54,153
Mujer,69,168
Mujer,48,157
Mujer,60,160
Mujer,64,158
Mujer,60,161
Mujer,63,167
Mujer,57,154
Mujer,72,169
Mujer,59,161
Mujer,77,172
Mujer,63,158
Mujer,76,166
Mujer,66,159
Mujer,63,161
Mujer,62,162
Mujer,38,144
Mujer,63,163
Mujer,46,156
Mujer,50,156
Mujer,62,164
Mujer,55,160
Mujer,56,150
Mujer,71,174
Mujer,73,172
Mujer,57,158
Mujer,61,160
Mujer,64,160
Mujer,64,167
Mujer,63,165
Mujer,58,160
Mujer,64,165
Mujer,55,158
Mujer,61,164
Mujer,55,157
Mujer,70,172
Mujer,51,157
Mujer,51,158
Mujer,67,165
Mujer,59,165
Mujer,51,152
Mujer,58,161
Mujer,64,161
Mujer,51,152
Mujer,67,167
Mujer,61,158
Mujer,44,146
Mujer,73,172
Mujer,56,157
Mujer,50,151
Mujer,53,158
Mujer,56,153
Mujer,71,168
Mujer,69,169
Mujer,57,166
Mujer,52,156
Mujer,52,152
Mujer,65,166
Mujer,60,166
Mujer,46,152
Mujer,57,162
Mujer,48,146
Mujer,54,160
Mujer,40,154
Mujer,47,155
Mujer,55,151
Mujer,66,162
Mujer,67,166
Mujer,67,161
Mujer,60,162
Mujer,63,159
Mujer,59,158
Mujer,66,166
Mujer,67,162
Mujer,61,161
Mujer,65,159
Mujer,62,165
Mujer,48,158
Mujer,67,169
Mujer,65,158
Mujer,47,152
Mujer,73,168
Mujer,66,168
Mujer,63,162
Mujer,47,153
Mujer,55,160
Mujer,47,154
Mujer,58,160
Mujer,55,166
Mujer,56,155
Mujer,60,159
Mujer,52,152
Mujer,68,165
Mujer,79,178
Mujer,61,159
Mujer,58,154
Mujer,51,154
Mujer,59,161
Mujer,62,161
Mujer,56,158
Mujer,74,166
Mujer,49,148
Mujer,74,171
Mujer,69,167
Mujer,59,161
Mujer,68,168
Mujer,66,163
Mujer,65,167
Mujer,60,159
Mujer,57,157
Mujer,45,151
Mujer,63,166
Mujer,74,170
Mujer,58,163
Mujer,68,165
Mujer,76,161
Mujer,61,158
Mujer,64,162
Mujer,43,149
Mujer,68,170
Mujer,32,145
Mujer,57,162
Mujer,57,161
Mujer,50,151
Mujer,71,173
Mujer,66,164
Mujer,60,160
Mujer,72,168
Mujer,70,168
Mujer,47,149
Mujer,74,168
Mujer,60,158
Mujer,77,176
Mujer,58,162
Mujer,73,174
Mujer,60,166
Mujer,55,158
Mujer,63,165
Mujer,55,156
Mujer,60,167
Mujer,71,166
Mujer,50,152
Mujer,56,153
Mujer,75,169
Mujer,54,151
Mujer,73,171
Mujer,63,158
Mujer,47,150
Mujer,72,167
Mujer,76,170
Mujer,62,160
Mujer,61,158
Mujer,63,163
Mujer,55,158
Mujer,71,165
Mujer,67,157
Mujer,57,162
Mujer,63,165
Mujer,54,165
Mujer,65,160
Mujer,56,150
Mujer,57,155
Mujer,60,160
Mujer,62,168
Mujer,59,156
Mujer,72,165
Mujer,61,159
Mujer,51,148
Mujer,65,162
Mujer,59,157
Mujer,56,155
Mujer,61,164
Mujer,57,158
Mujer,64,163
Mujer,65,169
Mujer,65,157
Mujer,62,170
Mujer,70,166
Mujer,71,164
Mujer,42,147
Mujer,66,164
Mujer,57,155
Mujer,64,165
Mujer,52,148
Mujer,74,169
Mujer,73,171
Mujer,49,149
Mujer,91,178
Mujer,64,167
Mujer,63,160
Mujer,73,166
Mujer,55,159
Mujer,59,161
Mujer,64,159
Mujer,62,168
Mujer,73,167
Mujer,81,171
Mujer,52,147
Mujer,52,154
Mujer,69,165
Mujer,67,170
Mujer,59,157
Mujer,62,165
Mujer,59,162
Mujer,58,158
Mujer,61,163
Mujer,70,165
Mujer,69,170
Mujer,61,156
Mujer,69,170
Mujer,61,160
Mujer,65,163
Mujer,58,162
Mujer,59,158
Mujer,53,156
Mujer,67,164
Mujer,59,169
Mujer,64,164
Mujer,69,162
Mujer,63,154
Mujer,58,158
Mujer,47,153
Mujer,49,152
Mujer,50,155
Mujer,52,156
Mujer,58,158
Mujer,66,161
Mujer,44,154
Mujer,55,160
Mujer,70,166
Mujer,73,161
Mujer,62,162
Mujer,72,169
Mujer,49,156
Mujer,49,151
Mujer,57,164
Mujer,62,162
Mujer,66,172
Mujer,70,163
Mujer,63,166
Mujer,72,174
Mujer,73,170
Mujer,65,169
Mujer,65,167
Mujer,43,147
Mujer,52,155
Mujer,74,169
Mujer,56,163
Mujer,64,168
Mujer,53,151
Mujer,46,156
Mujer,60,163
Mujer,55,156
Mujer,64,158
Mujer,68,159
Mujer,56,160
Mujer,75,173
Mujer,59,159
Mujer,72,171
Mujer,67,166
Mujer,47,154
Mujer,65,165
Mujer,41,146
Mujer,62,157
Mujer,74,172
Mujer,65,169
Mujer,65,160
Mujer,74,172
Mujer,58,154
Mujer,72,169
Mujer,64,165
Mujer,71,168
Mujer,63,164
Mujer,61,155
Mujer,56,158
Mujer,71,166
Mujer,64,157
Mujer,62,156
Mujer,57,160
Mujer,66,170
Mujer,58,151
Mujer,62,165
Mujer,52,157
Mujer,56,159
Mujer,59,158
Mujer,65,162
Mujer,62,159
Mujer,69,167
Mujer,67,173
Mujer,68,169
Mujer,53,155
Mujer,63,168
Mujer,65,161
Mujer,47,150
Mujer,66,168
Mujer,46,149
Mujer,70,169
Mujer,64,169
Mujer,59,160
Mujer,57,167
Mujer,52,158
Mujer,76,171
Mujer,54,159
Mujer,79,172
Mujer,62,169
Mujer,62,167
Mujer,66,166
Mujer,61,155
Mujer,59,163
Mujer,58,163
Mujer,62,159
Mujer,58,161
Mujer,71,165
Mujer,68,164
Mujer,44,143
Mujer,40,144
Mujer,71,175
Mujer,62,162
Mujer,64,161
Mujer,51,155
Mujer,72,168
Mujer,49,151
Mujer,65,166
Mujer,66,156
Mujer,50,151
Mujer,51,155
Mujer,69,162
Mujer,65,165
Mujer,50,167
Mujer,39,152
Mujer,74,174
Mujer,65,158
Mujer,53,156
Mujer,62,164
Mujer,63,166
Mujer,72,168
Mujer,58,157
Mujer,52,156
Mujer,59,156
Mujer,61,159
Mujer,58,161
Mujer,62,154
Mujer,72,167
Mujer,66,165
Mujer,62,164
Mujer,60,164
Mujer,61,163
Mujer,78,170
Mujer,67,162
Mujer,57,156
Mujer,64,161
Mujer,52,155
Mujer,62,159
Mujer,71,169
Mujer,58,159
Mujer,63,156
Mujer,62,161
Mujer,52,156
Mujer,54,159
Mujer,61,163
Mujer,59,158
Mujer,69,167
Mujer,69,165
Mujer,47,147
Mujer,57,152
Mujer,62,162
Mujer,61,153
Mujer,63,163
Mujer,56,153
Mujer,52,156
Mujer,71,165
Mujer,64,163
Mujer,69,167
Mujer,72,166
Mujer,73,167
Mujer,60,160
Mujer,73,174
Mujer,59,161
Mujer,64,162
Mujer,38,142
Mujer,81,175
Mujer,53,155
Mujer,68,167
Mujer,68,165
Mujer,56,156
Mujer,55,159
Mujer,60,159
Mujer,62,157
Mujer,66,165
Mujer,66,169
Mujer,71,164
Mujer,49,150
Mujer,57,160
Mujer,62,164
Mujer,77,167
Mujer,68,165
Mujer,67,168
Mujer,57,155
Mujer,60,164
Mujer,62,157
Mujer,87,179
Mujer,67,164
Mujer,60,160
Mujer,81,176
Mujer,60,157
Mujer,54,154
Mujer,61,166
Mujer,62,167
Mujer,73,164
Mujer,79,173
Mujer,52,156
Mujer,57,162
Mujer,68,168
Mujer,76,172
Mujer,58,166
Mujer,67,161
Mujer,53,157
Mujer,59,158
Mujer,59,152
Mujer,63,164
Mujer,59,161
Mujer,68,166
Mujer,61,163
Mujer,61,165
Mujer,51,150
Mujer,65,170
Mujer,56,164
Mujer,60,161
Mujer,58,163
Mujer,54,154
Mujer,75,175
Mujer,50,155
Mujer,60,153
Mujer,56,157
Mujer,63,166
Mujer,48,151
Mujer,68,169
Mujer,51,154
Mujer,55,156
Mujer,64,158
Mujer,54,154
Mujer,68,170
Mujer,67,165
Mujer,51,154
Mujer,64,164
Mujer,73,169
Mujer,57,155
Mujer,61,167
Mujer,65,156
Mujer,42,146
Mujer,64,159
Mujer,55,154
Mujer,59,159
Mujer,72,167
Mujer,66,167
Mujer,68,167
Mujer,56,166
Mujer,71,169
Mujer,45,144
Mujer,55,154
Mujer,54,160
Mujer,59,157
Mujer,59,165
Mujer,64,159
Mujer,50,150
Mujer,68,160
Mujer,66,169
Mujer,49,148
Mujer,69,164
Mujer,46,152
Mujer,73,168
Mujer,65,170
Mujer,68,167
Mujer,58,169
Mujer,67,166
Mujer,75,170
Mujer,48,149
Mujer,59,157
Mujer,56,160
Mujer,62,166
Mujer,64,160
Mujer,70,160
Mujer,50,158
Mujer,49,151
Mujer,67,174
Mujer,59,159
Mujer,58,158
Mujer,66,161
Mujer,78,173
Mujer,56,163
Mujer,62,164
Mujer,55,160
Mujer,54,155
Mujer,52,152
Mujer,66,161
Mujer,56,157
Mujer,63,168
Mujer,61,157
Mujer,52,153
Mujer,56,157
Mujer,67,169
Mujer,56,150
Mujer,62,164
Mujer,60,162
Mujer,55,155
Mujer,62,162
Mujer,60,160
Mujer,60,155
Mujer,50,151
Mujer,64,165
Mujer,63,159
Mujer,65,159
Mujer,57,159
Mujer,73,172
Mujer,68,165
Mujer,73,169
Mujer,69,167
Mujer,63,156
Mujer,54,159
Mujer,61,165
Mujer,57,157
Mujer,70,164
Mujer,70,162
Mujer,74,173
Mujer,68,166
Mujer,70,164
Mujer,55,154
Mujer,54,154
Mujer,64,166
Mujer,56,168
Mujer,55,156
Mujer,67,163
Mujer,51,145
Mujer,56,157
Mujer,50,153
Mujer,61,153
Mujer,80,177
Mujer,60,167
Mujer,50,149
Mujer,77,172
Mujer,64,160
Mujer,68,166
Mujer,54,151
Mujer,43,154
Mujer,64,160
Mujer,46,159
Mujer,62,157
Mujer,44,152
Mujer,50,150
Mujer,62,168
Mujer,77,170
Mujer,58,162
Mujer,74,175
Mujer,51,157
